feature,importance,project,model
entropy,0.058924011187183,wolfssl/cross_project/exclude_target,RandomForest
exp,0.0835790883677261,wolfssl/cross_project/exclude_target,RandomForest
files_changed,0.0544830003068298,wolfssl/cross_project/exclude_target,RandomForest
is_bug_fix,0.0484946227152333,wolfssl/cross_project/exclude_target,RandomForest
lines_added,0.0742504969461236,wolfssl/cross_project/exclude_target,RandomForest
lines_deleted,0.0718253107603343,wolfssl/cross_project/exclude_target,RandomForest
ndev,0.0897881389716888,wolfssl/cross_project/exclude_target,RandomForest
nuc,0.0601020210002632,wolfssl/cross_project/exclude_target,RandomForest
rexp,0.0906306378611992,wolfssl/cross_project/exclude_target,RandomForest
sexp,0.0804645849934311,wolfssl/cross_project/exclude_target,RandomForest
subsystems_changed,0.0523089011273739,wolfssl/cross_project/exclude_target,RandomForest
total_prev_loc,0.0913984660994771,wolfssl/cross_project/exclude_target,RandomForest
