feature,importance,project,model
project_total_instantiation_percent_delta,0.0364703454055647,arrow/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0470040816949127,arrow/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0426192997033113,arrow/cross_project/exclude_target,RandomForest
project_total_region_percent,0.050567984878326,arrow/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0437170088805284,arrow/cross_project/exclude_target,RandomForest
rexp,0.0444383599307052,arrow/cross_project/exclude_target,RandomForest
sexp,0.0380553709028914,arrow/cross_project/exclude_target,RandomForest
subsystems_changed,0.0271230416361732,arrow/cross_project/exclude_target,RandomForest
total_prev_loc,0.043263552377739,arrow/cross_project/exclude_target,RandomForest
age,0.0388386390681921,c-blosc2/cross_project/exclude_target,RandomForest
directories_changed,0.026946878605246,c-blosc2/cross_project/exclude_target,RandomForest
entropy,0.0300410279101937,c-blosc2/cross_project/exclude_target,RandomForest
exp,0.0410563574790678,c-blosc2/cross_project/exclude_target,RandomForest
files_changed,0.0297362945536903,c-blosc2/cross_project/exclude_target,RandomForest
is_bug_fix,0.0244637863431223,c-blosc2/cross_project/exclude_target,RandomForest
lines_added,0.0385066203527923,c-blosc2/cross_project/exclude_target,RandomForest
lines_deleted,0.0305029139487731,c-blosc2/cross_project/exclude_target,RandomForest
ndev,0.0386902052414304,c-blosc2/cross_project/exclude_target,RandomForest
nuc,0.0273258693243745,c-blosc2/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1086857056891749,c-blosc2/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0277232557033472,c-blosc2/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0338508957778518,c-blosc2/cross_project/exclude_target,RandomForest
project_total_function_percent,0.04504146748383,c-blosc2/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0347107058010702,c-blosc2/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0548712851211253,c-blosc2/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0377078212626432,c-blosc2/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0426164558359111,c-blosc2/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0428897286952645,c-blosc2/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0472985849178108,c-blosc2/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0444445097689856,c-blosc2/cross_project/exclude_target,RandomForest
rexp,0.0463311886346962,c-blosc2/cross_project/exclude_target,RandomForest
sexp,0.0379938743143944,c-blosc2/cross_project/exclude_target,RandomForest
subsystems_changed,0.0278846512330111,c-blosc2/cross_project/exclude_target,RandomForest
total_prev_loc,0.0418412769340002,c-blosc2/cross_project/exclude_target,RandomForest
age,0.0438671821413636,ghostscript/cross_project/exclude_target,RandomForest
directories_changed,0.0288361893433427,ghostscript/cross_project/exclude_target,RandomForest
entropy,0.0293882811492289,ghostscript/cross_project/exclude_target,RandomForest
exp,0.039615470194363,ghostscript/cross_project/exclude_target,RandomForest
files_changed,0.0301995399864926,ghostscript/cross_project/exclude_target,RandomForest
is_bug_fix,0.0250993640597457,ghostscript/cross_project/exclude_target,RandomForest
lines_added,0.0386429235119715,ghostscript/cross_project/exclude_target,RandomForest
lines_deleted,0.0318846805741482,ghostscript/cross_project/exclude_target,RandomForest
ndev,0.0425997668500824,ghostscript/cross_project/exclude_target,RandomForest
nuc,0.0280713213227348,ghostscript/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1010969507893934,ghostscript/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0305763581842769,ghostscript/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0324938658984682,ghostscript/cross_project/exclude_target,RandomForest
project_total_function_percent,0.042234848079535,ghostscript/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0311692446393073,ghostscript/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0561198386876264,ghostscript/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0355464150952438,ghostscript/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0420439635044546,ghostscript/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0409020536117812,ghostscript/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0511034507421275,ghostscript/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0423991926692508,ghostscript/cross_project/exclude_target,RandomForest
rexp,0.0493389892293388,ghostscript/cross_project/exclude_target,RandomForest
sexp,0.0360038948502163,ghostscript/cross_project/exclude_target,RandomForest
subsystems_changed,0.028726351200354,ghostscript/cross_project/exclude_target,RandomForest
total_prev_loc,0.0420398636851512,ghostscript/cross_project/exclude_target,RandomForest
age,0.0377034811505526,harfbuzz/cross_project/exclude_target,RandomForest
directories_changed,0.0245506597205662,harfbuzz/cross_project/exclude_target,RandomForest
entropy,0.028522689940621,harfbuzz/cross_project/exclude_target,RandomForest
exp,0.0419261841534895,harfbuzz/cross_project/exclude_target,RandomForest
files_changed,0.0274291171581482,harfbuzz/cross_project/exclude_target,RandomForest
is_bug_fix,0.023841389282518,harfbuzz/cross_project/exclude_target,RandomForest
lines_added,0.0371430362363963,harfbuzz/cross_project/exclude_target,RandomForest
lines_deleted,0.0313125455797928,harfbuzz/cross_project/exclude_target,RandomForest
ndev,0.0393079269594422,harfbuzz/cross_project/exclude_target,RandomForest
nuc,0.0269467540206847,harfbuzz/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1075353827774913,harfbuzz/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0281144751513338,harfbuzz/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0352663867844566,harfbuzz/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0446049767791099,harfbuzz/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0369678206622658,harfbuzz/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.052367500964284,harfbuzz/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0385983102965429,harfbuzz/cross_project/exclude_target,RandomForest
project_total_line_percent,0.045177356580564,harfbuzz/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0460586044092924,harfbuzz/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0441531355157213,harfbuzz/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0505103085344544,harfbuzz/cross_project/exclude_target,RandomForest
rexp,0.0442616574697823,harfbuzz/cross_project/exclude_target,RandomForest
sexp,0.0401396332998677,harfbuzz/cross_project/exclude_target,RandomForest
subsystems_changed,0.025772284104368,harfbuzz/cross_project/exclude_target,RandomForest
total_prev_loc,0.0417883824682529,harfbuzz/cross_project/exclude_target,RandomForest
age,0.0396009806506422,icu/cross_project/exclude_target,RandomForest
directories_changed,0.0260369939039102,icu/cross_project/exclude_target,RandomForest
entropy,0.0294807356650677,icu/cross_project/exclude_target,RandomForest
exp,0.0406792924411976,icu/cross_project/exclude_target,RandomForest
files_changed,0.0287871059057974,icu/cross_project/exclude_target,RandomForest
is_bug_fix,0.0236841967853047,icu/cross_project/exclude_target,RandomForest
lines_added,0.0382134093640115,icu/cross_project/exclude_target,RandomForest
lines_deleted,0.0307069950850792,icu/cross_project/exclude_target,RandomForest
ndev,0.0383071427794498,icu/cross_project/exclude_target,RandomForest
nuc,0.0278903477336936,icu/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1142883986406271,icu/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0288150255071186,icu/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0339246381521522,icu/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0457626274832084,icu/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.033197739121029,icu/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0527255926140739,icu/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0357027470836993,icu/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0432446799804482,icu/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0430178860390912,icu/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0479148346114896,icu/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0454307591810668,icu/cross_project/exclude_target,RandomForest
rexp,0.0457049516004767,icu/cross_project/exclude_target,RandomForest
sexp,0.0369421379836759,icu/cross_project/exclude_target,RandomForest
subsystems_changed,0.0277430425411316,icu/cross_project/exclude_target,RandomForest
total_prev_loc,0.0421977391465567,icu/cross_project/exclude_target,RandomForest
age,0.0386622400886547,libjxl/cross_project/exclude_target,RandomForest
directories_changed,0.0258162358502057,libjxl/cross_project/exclude_target,RandomForest
entropy,0.0301720458300888,libjxl/cross_project/exclude_target,RandomForest
exp,0.0402063044196686,libjxl/cross_project/exclude_target,RandomForest
files_changed,0.0286209106074665,libjxl/cross_project/exclude_target,RandomForest
is_bug_fix,0.0237636959259311,libjxl/cross_project/exclude_target,RandomForest
lines_added,0.0380223207964817,libjxl/cross_project/exclude_target,RandomForest
lines_deleted,0.0308022430330388,libjxl/cross_project/exclude_target,RandomForest
ndev,0.0396342768865093,libjxl/cross_project/exclude_target,RandomForest
nuc,0.0270849724153586,libjxl/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1062506848900252,libjxl/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0273992487155973,libjxl/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0342359175951092,libjxl/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0461172367959207,libjxl/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0335615799986326,libjxl/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0542186974715293,libjxl/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0378877872544697,libjxl/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0430946689860243,libjxl/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0441594487728878,libjxl/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0455284940935588,libjxl/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0465829544783859,libjxl/cross_project/exclude_target,RandomForest
rexp,0.0481408272340019,libjxl/cross_project/exclude_target,RandomForest
sexp,0.0392581896015835,libjxl/cross_project/exclude_target,RandomForest
subsystems_changed,0.0274159591785626,libjxl/cross_project/exclude_target,RandomForest
total_prev_loc,0.043363059080306,libjxl/cross_project/exclude_target,RandomForest
age,0.0398332456774833,libxml2/cross_project/exclude_target,RandomForest
directories_changed,0.0280313868704067,libxml2/cross_project/exclude_target,RandomForest
entropy,0.0297589633124581,libxml2/cross_project/exclude_target,RandomForest
exp,0.0397878576320138,libxml2/cross_project/exclude_target,RandomForest
files_changed,0.0298057136663849,libxml2/cross_project/exclude_target,RandomForest
is_bug_fix,0.0249659364377303,libxml2/cross_project/exclude_target,RandomForest
lines_added,0.038541838353787,libxml2/cross_project/exclude_target,RandomForest
lines_deleted,0.0308909636393739,libxml2/cross_project/exclude_target,RandomForest
ndev,0.0407487162261029,libxml2/cross_project/exclude_target,RandomForest
nuc,0.0281870741980731,libxml2/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1078785071592018,libxml2/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0272366340885607,libxml2/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.034100686780471,libxml2/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0437636707393067,libxml2/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0334500293293356,libxml2/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0473885055194794,libxml2/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0376503967801276,libxml2/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0439204991785325,libxml2/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0442348360690007,libxml2/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0449128506181896,libxml2/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0464144875802673,libxml2/cross_project/exclude_target,RandomForest
rexp,0.0440660611550427,libxml2/cross_project/exclude_target,RandomForest
sexp,0.0428331376080442,libxml2/cross_project/exclude_target,RandomForest
subsystems_changed,0.0284450224642578,libxml2/cross_project/exclude_target,RandomForest
total_prev_loc,0.043152978916367,libxml2/cross_project/exclude_target,RandomForest
age,0.0371824795965867,mruby/cross_project/exclude_target,RandomForest
directories_changed,0.0262478301595042,mruby/cross_project/exclude_target,RandomForest
entropy,0.0305676384801278,mruby/cross_project/exclude_target,RandomForest
exp,0.0371562361161042,mruby/cross_project/exclude_target,RandomForest
files_changed,0.0294545077970255,mruby/cross_project/exclude_target,RandomForest
is_bug_fix,0.0230830417847782,mruby/cross_project/exclude_target,RandomForest
lines_added,0.0379189116681836,mruby/cross_project/exclude_target,RandomForest
lines_deleted,0.030163965766764,mruby/cross_project/exclude_target,RandomForest
ndev,0.0373594133279631,mruby/cross_project/exclude_target,RandomForest
nuc,0.0263559065221563,mruby/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1178194986129602,mruby/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0272395387532396,mruby/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0349282041269399,mruby/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0459426569717961,mruby/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0339392477002127,mruby/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0524490496155318,mruby/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.038593597356763,mruby/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0432659975818431,mruby/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0465053691980695,mruby/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0474221395208139,mruby/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0486036312328213,mruby/cross_project/exclude_target,RandomForest
rexp,0.0417828757226974,mruby/cross_project/exclude_target,RandomForest
sexp,0.0365138785466519,mruby/cross_project/exclude_target,RandomForest
subsystems_changed,0.0279176780297729,mruby/cross_project/exclude_target,RandomForest
total_prev_loc,0.0415867058106921,mruby/cross_project/exclude_target,RandomForest
age,0.0397831468810986,ndpi/cross_project/exclude_target,RandomForest
directories_changed,0.0266429237799012,ndpi/cross_project/exclude_target,RandomForest
entropy,0.0295693969751471,ndpi/cross_project/exclude_target,RandomForest
exp,0.0426254862376574,ndpi/cross_project/exclude_target,RandomForest
files_changed,0.0301995714739026,ndpi/cross_project/exclude_target,RandomForest
is_bug_fix,0.0247520112487686,ndpi/cross_project/exclude_target,RandomForest
lines_added,0.03780934265888,ndpi/cross_project/exclude_target,RandomForest
lines_deleted,0.0316404866613891,ndpi/cross_project/exclude_target,RandomForest
ndev,0.043828052544519,ndpi/cross_project/exclude_target,RandomForest
nuc,0.0272493583221402,ndpi/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1026378455337943,ndpi/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0273518214107117,ndpi/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0344672189218232,ndpi/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0444509143299131,ndpi/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0329883735887572,ndpi/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0439693225023111,ndpi/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.035451687455016,ndpi/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0436906561585544,ndpi/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0432604466498358,ndpi/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0470090934398558,ndpi/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0462691544347643,ndpi/cross_project/exclude_target,RandomForest
rexp,0.0517751316009961,ndpi/cross_project/exclude_target,RandomForest
sexp,0.0389455098397419,ndpi/cross_project/exclude_target,RandomForest
subsystems_changed,0.0292333563346251,ndpi/cross_project/exclude_target,RandomForest
total_prev_loc,0.0443996910158951,ndpi/cross_project/exclude_target,RandomForest
age,0.0391040201351386,openthread/cross_project/exclude_target,RandomForest
directories_changed,0.02620543624566,openthread/cross_project/exclude_target,RandomForest
entropy,0.0283790116253653,openthread/cross_project/exclude_target,RandomForest
exp,0.0404506100599749,openthread/cross_project/exclude_target,RandomForest
files_changed,0.0289431907410381,openthread/cross_project/exclude_target,RandomForest
is_bug_fix,0.0241410423605946,openthread/cross_project/exclude_target,RandomForest
lines_added,0.036757926914049,openthread/cross_project/exclude_target,RandomForest
lines_deleted,0.0297800173484338,openthread/cross_project/exclude_target,RandomForest
ndev,0.0404761261449293,openthread/cross_project/exclude_target,RandomForest
nuc,0.0270418734239297,openthread/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1084176048715689,openthread/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.027511621213585,openthread/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0353171936948163,openthread/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0507850278358982,openthread/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0321190914895107,openthread/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0580565400208995,openthread/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0351448070617571,openthread/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0434494747236584,openthread/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0433335486679675,openthread/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0457771304532607,openthread/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0451242531236744,openthread/cross_project/exclude_target,RandomForest
rexp,0.0440170357533967,openthread/cross_project/exclude_target,RandomForest
sexp,0.0375141330907738,openthread/cross_project/exclude_target,RandomForest
subsystems_changed,0.0274873776749164,openthread/cross_project/exclude_target,RandomForest
total_prev_loc,0.044665905325202,openthread/cross_project/exclude_target,RandomForest
age,0.0417362050540749,php/cross_project/exclude_target,RandomForest
directories_changed,0.0279476705702265,php/cross_project/exclude_target,RandomForest
entropy,0.0283802287946234,php/cross_project/exclude_target,RandomForest
exp,0.0422412499851982,php/cross_project/exclude_target,RandomForest
files_changed,0.0288237181940144,php/cross_project/exclude_target,RandomForest
is_bug_fix,0.0230573184820426,php/cross_project/exclude_target,RandomForest
lines_added,0.0389428806537587,php/cross_project/exclude_target,RandomForest
lines_deleted,0.0307610387848112,php/cross_project/exclude_target,RandomForest
ndev,0.0397093165731902,php/cross_project/exclude_target,RandomForest
nuc,0.0268585180689282,php/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.0950850927960138,php/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0280407297300264,php/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0345938669687654,php/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0532316598465599,php/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0326948930863393,php/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0471970954809857,php/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0345497577666139,php/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0424619040620512,php/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.044811660033394,php/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0460586187794914,php/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0469786705869755,php/cross_project/exclude_target,RandomForest
rexp,0.051963280276046,php/cross_project/exclude_target,RandomForest
sexp,0.0386904758589328,php/cross_project/exclude_target,RandomForest
subsystems_changed,0.0300570651996203,php/cross_project/exclude_target,RandomForest
total_prev_loc,0.0451270843673148,php/cross_project/exclude_target,RandomForest
age,0.0398548044256409,poppler/cross_project/exclude_target,RandomForest
directories_changed,0.0282558784269412,poppler/cross_project/exclude_target,RandomForest
entropy,0.0290910159588956,poppler/cross_project/exclude_target,RandomForest
exp,0.0396268736683019,poppler/cross_project/exclude_target,RandomForest
files_changed,0.0296385917460253,poppler/cross_project/exclude_target,RandomForest
is_bug_fix,0.0238418311220779,poppler/cross_project/exclude_target,RandomForest
lines_added,0.0393600505814637,poppler/cross_project/exclude_target,RandomForest
lines_deleted,0.0315755902654689,poppler/cross_project/exclude_target,RandomForest
ndev,0.039544295356792,poppler/cross_project/exclude_target,RandomForest
nuc,0.027997389179767,poppler/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1047580202745776,poppler/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0277430342830949,poppler/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0337981685113866,poppler/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0465173404986209,poppler/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0327678059275809,poppler/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0522467398355751,poppler/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0375542292253351,poppler/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0423502653891608,poppler/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0444440773103497,poppler/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0481369409216439,poppler/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0460137390291402,poppler/cross_project/exclude_target,RandomForest
rexp,0.0461340821148935,poppler/cross_project/exclude_target,RandomForest
sexp,0.0369615549335071,poppler/cross_project/exclude_target,RandomForest
subsystems_changed,0.0283202829186803,poppler/cross_project/exclude_target,RandomForest
total_prev_loc,0.0434673980950779,poppler/cross_project/exclude_target,RandomForest
age,0.0391148458805373,serenity/cross_project/exclude_target,RandomForest
directories_changed,0.0265774524708141,serenity/cross_project/exclude_target,RandomForest
entropy,0.0287744235833594,serenity/cross_project/exclude_target,RandomForest
exp,0.0409937500344221,serenity/cross_project/exclude_target,RandomForest
files_changed,0.0284897068414217,serenity/cross_project/exclude_target,RandomForest
is_bug_fix,0.0230950444700281,serenity/cross_project/exclude_target,RandomForest
lines_added,0.0394612410827574,serenity/cross_project/exclude_target,RandomForest
lines_deleted,0.0307893195272266,serenity/cross_project/exclude_target,RandomForest
ndev,0.0423710059920198,serenity/cross_project/exclude_target,RandomForest
nuc,0.0264745026104446,serenity/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1104884725598681,serenity/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0269857474423207,serenity/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0343813823465523,serenity/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0450042452548939,serenity/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0343598694339497,serenity/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0489140127648722,serenity/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0399818609865702,serenity/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0403325810656773,serenity/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0478851643559068,serenity/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0451725219534488,serenity/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0494079949161473,serenity/cross_project/exclude_target,RandomForest
rexp,0.0420273233943878,serenity/cross_project/exclude_target,RandomForest
sexp,0.0380015343723679,serenity/cross_project/exclude_target,RandomForest
subsystems_changed,0.0265080138842222,serenity/cross_project/exclude_target,RandomForest
total_prev_loc,0.0444079827757824,serenity/cross_project/exclude_target,RandomForest
age,0.0353198247604034,wireshark/cross_project/exclude_target,RandomForest
directories_changed,0.0269609858853966,wireshark/cross_project/exclude_target,RandomForest
entropy,0.0278447803785223,wireshark/cross_project/exclude_target,RandomForest
exp,0.0430857119627188,wireshark/cross_project/exclude_target,RandomForest
files_changed,0.0286986173616837,wireshark/cross_project/exclude_target,RandomForest
is_bug_fix,0.0220254531732585,wireshark/cross_project/exclude_target,RandomForest
lines_added,0.0365165786692738,wireshark/cross_project/exclude_target,RandomForest
lines_deleted,0.0292371072605581,wireshark/cross_project/exclude_target,RandomForest
ndev,0.0372334519027515,wireshark/cross_project/exclude_target,RandomForest
nuc,0.0264839828975757,wireshark/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.1182886487580757,wireshark/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.027989076237357,wireshark/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.032610866828181,wireshark/cross_project/exclude_target,RandomForest
project_total_function_percent,0.04072943937473,wireshark/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0372923100784084,wireshark/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.0527758366058779,wireshark/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0422509874631007,wireshark/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0390392403454662,wireshark/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0452357858661119,wireshark/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0475255599081202,wireshark/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0455673671030399,wireshark/cross_project/exclude_target,RandomForest
rexp,0.0456857337689814,wireshark/cross_project/exclude_target,RandomForest
sexp,0.0378183475560925,wireshark/cross_project/exclude_target,RandomForest
subsystems_changed,0.0285910169002229,wireshark/cross_project/exclude_target,RandomForest
total_prev_loc,0.0451932889540905,wireshark/cross_project/exclude_target,RandomForest
age,0.0446102934242426,wolfssl/cross_project/exclude_target,RandomForest
directories_changed,0.0270286267953414,wolfssl/cross_project/exclude_target,RandomForest
entropy,0.0296952115857306,wolfssl/cross_project/exclude_target,RandomForest
exp,0.0406688416906656,wolfssl/cross_project/exclude_target,RandomForest
files_changed,0.0289116318243491,wolfssl/cross_project/exclude_target,RandomForest
is_bug_fix,0.0237472704654031,wolfssl/cross_project/exclude_target,RandomForest
lines_added,0.0392055125780744,wolfssl/cross_project/exclude_target,RandomForest
lines_deleted,0.032094733973763,wolfssl/cross_project/exclude_target,RandomForest
ndev,0.0413496008190708,wolfssl/cross_project/exclude_target,RandomForest
nuc,0.0277939577597843,wolfssl/cross_project/exclude_target,RandomForest
patch_coverage_recalculated,0.0969888717609774,wolfssl/cross_project/exclude_target,RandomForest
project_total_branch_percent,0.0268047873226555,wolfssl/cross_project/exclude_target,RandomForest
project_total_branch_percent_delta,0.0333500221081106,wolfssl/cross_project/exclude_target,RandomForest
project_total_function_percent,0.0432318377231244,wolfssl/cross_project/exclude_target,RandomForest
project_total_function_percent_delta,0.0320819825627255,wolfssl/cross_project/exclude_target,RandomForest
project_total_instantiation_percent,0.05795562147907,wolfssl/cross_project/exclude_target,RandomForest
project_total_instantiation_percent_delta,0.0370932618787728,wolfssl/cross_project/exclude_target,RandomForest
project_total_line_percent,0.0424857977256098,wolfssl/cross_project/exclude_target,RandomForest
project_total_line_percent_delta,0.0434853975731577,wolfssl/cross_project/exclude_target,RandomForest
project_total_region_percent,0.0447446591953335,wolfssl/cross_project/exclude_target,RandomForest
project_total_region_percent_delta,0.0457380308598511,wolfssl/cross_project/exclude_target,RandomForest
rexp,0.0469007216361277,wolfssl/cross_project/exclude_target,RandomForest
sexp,0.0382271465372245,wolfssl/cross_project/exclude_target,RandomForest
subsystems_changed,0.0297391878538822,wolfssl/cross_project/exclude_target,RandomForest
total_prev_loc,0.0460669928669512,wolfssl/cross_project/exclude_target,RandomForest
