project,merge_date,day_index,builds_per_day,build_index_start,build_index_end,cumulative_builds,daily_commit_count
libjxl,2023-09-24,458,1,458,458,458,
libjxl,2023-09-26,459,1,459,459,459,
libjxl,2023-09-28,460,1,460,460,460,
libjxl,2023-09-29,461,1,461,461,461,1
libjxl,2023-09-30,462,1,462,462,462,4
libjxl,2023-10-01,463,1,463,463,463,2
libjxl,2023-10-03,464,1,464,464,464,
libjxl,2023-10-05,465,1,465,465,465,
libjxl,2023-10-07,466,1,466,466,466,
libjxl,2023-10-10,467,1,467,467,467,
libjxl,2023-10-11,468,1,468,468,468,6
libjxl,2023-10-13,469,1,469,469,469,
libjxl,2023-10-14,470,1,470,470,470,9
libjxl,2023-10-17,471,1,471,471,471,
libjxl,2023-10-18,472,1,472,472,472,4
libjxl,2023-10-19,473,1,473,473,473,3
libjxl,2023-10-20,474,1,474,474,474,6
libjxl,2023-10-21,475,1,475,475,475,1
libjxl,2023-10-22,476,1,476,476,476,2
libjxl,2023-10-24,477,1,477,477,477,
libjxl,2023-10-25,478,1,478,478,478,6
libjxl,2023-10-26,479,1,479,479,479,2
libjxl,2023-10-27,480,1,480,480,480,3
libjxl,2023-10-31,481,1,481,481,481,
libjxl,2023-11-01,482,1,482,482,482,4
libjxl,2023-11-02,483,1,483,483,483,2
libjxl,2023-11-03,484,1,484,484,484,3
libjxl,2023-11-07,485,1,485,485,485,
libjxl,2023-11-08,486,1,486,486,486,3
libjxl,2023-11-09,487,1,487,487,487,1
libjxl,2023-11-13,488,1,488,488,488,
libjxl,2023-11-16,489,1,489,489,489,
libjxl,2023-11-19,490,1,490,490,490,
libjxl,2023-11-21,491,1,491,491,491,
libjxl,2023-11-23,492,1,492,492,492,
libjxl,2023-11-24,493,1,493,493,493,3
libjxl,2023-11-25,494,1,494,494,494,3
libjxl,2023-11-26,495,1,495,495,495,1
libjxl,2023-11-27,496,1,496,496,496,1
libjxl,2023-11-28,497,1,497,497,497,1
libjxl,2023-11-29,498,1,498,498,498,9
libjxl,2023-11-30,499,1,499,499,499,8
libjxl,2023-12-02,500,1,500,500,500,
libjxl,2023-12-03,501,1,501,501,501,2
libjxl,2023-12-05,502,1,502,502,502,
libjxl,2023-12-06,503,1,503,503,503,3
libjxl,2023-12-07,504,1,504,504,504,2
libjxl,2023-12-08,505,1,505,505,505,3
libjxl,2023-12-12,506,1,506,506,506,
libjxl,2023-12-13,507,1,507,507,507,4
libjxl,2023-12-14,508,1,508,508,508,2
libjxl,2023-12-15,509,1,509,509,509,3
libjxl,2023-12-19,510,1,510,510,510,
libjxl,2023-12-20,511,1,511,511,511,4
libjxl,2023-12-21,512,1,512,512,512,11
libjxl,2023-12-22,513,1,513,513,513,7
libjxl,2023-12-23,514,1,514,514,514,4
libjxl,2023-12-24,515,1,515,515,515,5
libjxl,2023-12-28,516,1,516,516,516,
libjxl,2023-12-29,517,1,517,517,517,10
libjxl,2023-12-30,518,1,518,518,518,1
libjxl,2024-01-03,519,1,519,519,519,
libjxl,2024-01-04,520,1,520,520,520,1
libjxl,2024-01-05,521,1,521,521,521,2
libjxl,2024-01-06,522,1,522,522,522,8
libjxl,2024-01-07,523,1,523,523,523,5
libjxl,2024-01-09,524,1,524,524,524,
libjxl,2024-01-11,525,1,525,525,525,
libjxl,2024-01-12,526,1,526,526,526,3
libjxl,2024-01-13,527,1,527,527,527,4
libjxl,2024-01-16,528,1,528,528,528,
libjxl,2024-01-17,529,1,529,529,529,7
libjxl,2024-01-18,530,1,530,530,530,1
libjxl,2024-01-19,531,1,531,531,531,4
libjxl,2024-01-23,532,1,532,532,532,
libjxl,2024-01-24,533,1,533,533,533,18
libjxl,2024-01-25,534,1,534,534,534,7
libjxl,2024-01-26,535,1,535,535,535,5
libjxl,2024-01-27,536,1,536,536,536,4
libjxl,2024-01-28,537,1,537,537,537,2
libjxl,2024-01-30,538,1,538,538,538,
libjxl,2024-01-31,539,1,539,539,539,8
libjxl,2024-02-01,540,1,540,540,540,3
libjxl,2024-02-02,541,1,541,541,541,6
libjxl,2024-02-03,542,1,542,542,542,3
libjxl,2024-02-04,543,1,543,543,543,4
libjxl,2024-02-06,544,1,544,544,544,
libjxl,2024-02-07,545,1,545,545,545,6
libjxl,2024-02-08,546,1,546,546,546,8
libjxl,2024-02-09,547,1,547,547,547,8
libjxl,2024-02-10,548,1,548,548,548,3
libjxl,2024-02-11,549,1,549,549,549,1
libjxl,2024-02-13,550,1,550,550,550,
libjxl,2024-02-14,551,1,551,551,551,5
libjxl,2024-02-15,552,1,552,552,552,3
libjxl,2024-02-16,553,1,553,553,553,1
libjxl,2024-02-17,554,1,554,554,554,3
libjxl,2024-02-20,555,1,555,555,555,
libjxl,2024-02-21,556,1,556,556,556,9
libjxl,2024-02-22,557,1,557,557,557,5
libjxl,2024-02-23,558,1,558,558,558,4
libjxl,2024-02-24,559,1,559,559,559,1
libjxl,2024-02-27,560,1,560,560,560,
libjxl,2024-02-28,561,1,561,561,561,9
libjxl,2024-02-29,562,1,562,562,562,1
libjxl,2024-03-01,563,1,563,563,563,2
libjxl,2024-03-02,564,1,564,564,564,2
libjxl,2024-03-03,565,1,565,565,565,2
libjxl,2024-03-05,566,1,566,566,566,
libjxl,2024-03-06,567,1,567,567,567,3
libjxl,2024-03-07,568,1,568,568,568,10
libjxl,2024-03-08,569,1,569,569,569,5
libjxl,2024-03-09,570,1,570,570,570,5
libjxl,2024-03-10,571,1,571,571,571,3
libjxl,2024-03-12,572,1,572,572,572,
libjxl,2024-03-13,573,1,573,573,573,6
libjxl,2024-03-14,574,1,574,574,574,4
libjxl,2024-03-15,575,1,575,575,575,1
libjxl,2024-03-16,576,1,576,576,576,3
libjxl,2024-03-19,577,1,577,577,577,
libjxl,2024-03-20,578,1,578,578,578,1
libjxl,2024-03-22,579,1,579,579,579,
libjxl,2024-03-26,580,1,580,580,580,
