strategy,project,date,scheduled_additional_builds
strategy2_random,wolfssl,2024-06-06 00:00:00+00:00,33
strategy2_random,wolfssl,2024-06-18 00:00:00+00:00,9
strategy2_random,wolfssl,2024-06-19 00:00:00+00:00,10
strategy2_random,wolfssl,2024-06-21 00:00:00+00:00,12
strategy2_random,wolfssl,2024-06-24 00:00:00+00:00,24
strategy2_random,wolfssl,2024-06-25 00:00:00+00:00,23
strategy2_random,wolfssl,2024-06-27 00:00:00+00:00,40
strategy2_random,wolfssl,2024-07-01 00:00:00+00:00,39
strategy2_random,wolfssl,2024-07-02 00:00:00+00:00,35
strategy2_random,wolfssl,2024-07-05 00:00:00+00:00,32
strategy2_random,wolfssl,2024-07-10 00:00:00+00:00,31
strategy2_random,wolfssl,2024-07-16 00:00:00+00:00,16
strategy2_random,wolfssl,2024-07-17 00:00:00+00:00,19
strategy2_random,wolfssl,2024-07-19 00:00:00+00:00,34
strategy2_random,wolfssl,2024-07-23 00:00:00+00:00,44
strategy2_random,wolfssl,2024-07-24 00:00:00+00:00,38
strategy2_random,wolfssl,2024-07-29 00:00:00+00:00,31
strategy2_random,wolfssl,2024-07-30 00:00:00+00:00,21
strategy2_random,wolfssl,2024-08-01 00:00:00+00:00,27
strategy2_random,wolfssl,2024-08-02 00:00:00+00:00,34
strategy2_random,wolfssl,2024-08-06 00:00:00+00:00,16
strategy2_random,wolfssl,2024-08-07 00:00:00+00:00,40
strategy2_random,wolfssl,2024-08-22 00:00:00+00:00,27
strategy2_random,wolfssl,2024-08-27 00:00:00+00:00,37
strategy2_random,wolfssl,2024-08-29 00:00:00+00:00,24
strategy2_random,wolfssl,2024-08-30 00:00:00+00:00,47
strategy2_random,wolfssl,2024-09-04 00:00:00+00:00,14
strategy2_random,wolfssl,2024-09-05 00:00:00+00:00,15
strategy2_random,wolfssl,2024-09-06 00:00:00+00:00,41
strategy2_random,wolfssl,2024-09-10 00:00:00+00:00,9
strategy2_random,wolfssl,2024-09-12 00:00:00+00:00,26
strategy2_random,wolfssl,2024-09-13 00:00:00+00:00,40
strategy2_random,wolfssl,2024-09-14 00:00:00+00:00,26
strategy2_random,wolfssl,2024-09-18 00:00:00+00:00,4
strategy2_random,wolfssl,2024-09-20 00:00:00+00:00,29
strategy2_random,wolfssl,2024-09-25 00:00:00+00:00,42
strategy2_random,wolfssl,2024-09-26 00:00:00+00:00,31
strategy2_random,wolfssl,2024-09-30 00:00:00+00:00,22
strategy2_random,wolfssl,2024-10-01 00:00:00+00:00,25
strategy2_random,wolfssl,2024-10-02 00:00:00+00:00,12
strategy2_random,wolfssl,2024-10-05 00:00:00+00:00,32
strategy2_random,wolfssl,2024-10-15 00:00:00+00:00,21
strategy2_random,wolfssl,2024-10-16 00:00:00+00:00,12
strategy2_random,wolfssl,2024-10-17 00:00:00+00:00,37
strategy2_random,wolfssl,2024-10-21 00:00:00+00:00,33
strategy2_random,wolfssl,2024-10-22 00:00:00+00:00,8
strategy2_random,wolfssl,2024-10-23 00:00:00+00:00,14
strategy2_random,wolfssl,2024-11-04 00:00:00+00:00,45
strategy2_random,wolfssl,2024-11-09 00:00:00+00:00,23
strategy2_random,wolfssl,2024-11-12 00:00:00+00:00,32
strategy2_random,wolfssl,2024-11-15 00:00:00+00:00,18
strategy2_random,wolfssl,2024-11-16 00:00:00+00:00,21
strategy2_random,wolfssl,2024-11-18 00:00:00+00:00,20
strategy2_random,wolfssl,2024-11-21 00:00:00+00:00,23
strategy2_random,wolfssl,2024-11-22 00:00:00+00:00,17
strategy2_random,wolfssl,2025-01-27 00:00:00+00:00,21
strategy2_random,wolfssl,2025-01-29 00:00:00+00:00,17
strategy2_random,wolfssl,2025-01-30 00:00:00+00:00,8
strategy2_random,wolfssl,2025-02-04 00:00:00+00:00,26
strategy2_random,wolfssl,2025-02-10 00:00:00+00:00,17
strategy2_random,wolfssl,2025-02-11 00:00:00+00:00,37
strategy2_random,wolfssl,2025-02-12 00:00:00+00:00,42
strategy2_random,wolfssl,2025-02-14 00:00:00+00:00,18
strategy2_random,wolfssl,2025-02-17 00:00:00+00:00,19
strategy2_random,wolfssl,2025-02-19 00:00:00+00:00,24
strategy2_random,wolfssl,2025-02-20 00:00:00+00:00,14
strategy3_line_proportional,arrow,2020-08-10 00:00:00+00:00,1
strategy3_line_proportional,arrow,2020-09-21 00:00:00+00:00,1
strategy3_line_proportional,arrow,2020-09-22 00:00:00+00:00,6
strategy3_line_proportional,arrow,2020-10-08 00:00:00+00:00,4
strategy3_line_proportional,arrow,2020-10-19 00:00:00+00:00,4
strategy3_line_proportional,arrow,2020-11-23 00:00:00+00:00,2
strategy3_line_proportional,arrow,2020-12-02 00:00:00+00:00,1
strategy3_line_proportional,arrow,2020-12-15 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-01-25 00:00:00+00:00,6
strategy3_line_proportional,arrow,2021-02-09 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-02-10 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-02-16 00:00:00+00:00,6
strategy3_line_proportional,arrow,2021-02-17 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-02-26 00:00:00+00:00,3
strategy3_line_proportional,arrow,2021-03-02 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-03-09 00:00:00+00:00,3
strategy3_line_proportional,arrow,2021-03-12 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-03-16 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-03-17 00:00:00+00:00,5
strategy3_line_proportional,arrow,2021-03-23 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-03-24 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-04-01 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-04-13 00:00:00+00:00,6
strategy3_line_proportional,arrow,2021-04-14 00:00:00+00:00,5
strategy3_line_proportional,arrow,2021-04-15 00:00:00+00:00,5
strategy3_line_proportional,arrow,2021-04-19 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-04-27 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-05-20 00:00:00+00:00,10
strategy3_line_proportional,arrow,2021-05-21 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-06-04 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-06-07 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-06-09 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-06-16 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-06-21 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-06-30 00:00:00+00:00,5
strategy3_line_proportional,arrow,2021-07-01 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-07-06 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-07-09 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-07-12 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-07-14 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-07-15 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-07-16 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-07-23 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-08-04 00:00:00+00:00,6
strategy3_line_proportional,arrow,2021-08-09 00:00:00+00:00,5
strategy3_line_proportional,arrow,2021-08-11 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-08-18 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-08-20 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-08-26 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-08-31 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-09-02 00:00:00+00:00,3
strategy3_line_proportional,arrow,2021-09-03 00:00:00+00:00,3
strategy3_line_proportional,arrow,2021-09-09 00:00:00+00:00,3
strategy3_line_proportional,arrow,2021-09-16 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-09-21 00:00:00+00:00,7
strategy3_line_proportional,arrow,2021-09-27 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-09-29 00:00:00+00:00,5
strategy3_line_proportional,arrow,2021-09-30 00:00:00+00:00,5
strategy3_line_proportional,arrow,2021-10-04 00:00:00+00:00,5
strategy3_line_proportional,arrow,2021-10-05 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-10-07 00:00:00+00:00,4
strategy3_line_proportional,arrow,2021-10-08 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-10-12 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-11-05 00:00:00+00:00,3
strategy3_line_proportional,arrow,2021-11-08 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-11-10 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-11-17 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-11-18 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-11-30 00:00:00+00:00,5
strategy3_line_proportional,arrow,2021-12-02 00:00:00+00:00,3
strategy3_line_proportional,arrow,2021-12-03 00:00:00+00:00,1
strategy3_line_proportional,arrow,2021-12-13 00:00:00+00:00,2
strategy3_line_proportional,arrow,2021-12-23 00:00:00+00:00,11
strategy3_line_proportional,arrow,2022-01-04 00:00:00+00:00,4
strategy3_line_proportional,arrow,2022-01-07 00:00:00+00:00,3
strategy3_line_proportional,arrow,2022-01-10 00:00:00+00:00,2
strategy3_line_proportional,arrow,2022-01-11 00:00:00+00:00,6
strategy3_line_proportional,arrow,2022-02-02 00:00:00+00:00,3
strategy3_line_proportional,arrow,2022-02-03 00:00:00+00:00,3
strategy3_line_proportional,arrow,2022-02-16 00:00:00+00:00,5
strategy3_line_proportional,arrow,2022-03-01 00:00:00+00:00,2
strategy3_line_proportional,arrow,2022-03-11 00:00:00+00:00,6
strategy3_line_proportional,arrow,2022-03-15 00:00:00+00:00,1
strategy3_line_proportional,arrow,2022-03-24 00:00:00+00:00,2
strategy3_line_proportional,arrow,2022-03-29 00:00:00+00:00,16
strategy3_line_proportional,arrow,2022-03-30 00:00:00+00:00,2
strategy3_line_proportional,arrow,2022-04-07 00:00:00+00:00,3
strategy3_line_proportional,arrow,2022-04-14 00:00:00+00:00,2
strategy3_line_proportional,arrow,2022-04-20 00:00:00+00:00,3
strategy3_line_proportional,arrow,2022-04-22 00:00:00+00:00,2
strategy3_line_proportional,arrow,2022-05-18 00:00:00+00:00,1
strategy3_line_proportional,arrow,2022-05-31 00:00:00+00:00,3
strategy3_line_proportional,arrow,2022-06-13 00:00:00+00:00,3
strategy3_line_proportional,arrow,2022-06-14 00:00:00+00:00,2
strategy3_line_proportional,arrow,2022-06-15 00:00:00+00:00,3
strategy3_line_proportional,arrow,2022-06-21 00:00:00+00:00,2
strategy3_line_proportional,arrow,2022-07-08 00:00:00+00:00,3
strategy3_line_proportional,arrow,2022-07-13 00:00:00+00:00,8
strategy3_line_proportional,arrow,2022-07-22 00:00:00+00:00,1
strategy3_line_proportional,arrow,2022-08-09 00:00:00+00:00,3
strategy3_line_proportional,arrow,2022-08-10 00:00:00+00:00,1
strategy3_line_proportional,arrow,2022-09-15 00:00:00+00:00,2
strategy3_line_proportional,arrow,2022-09-16 00:00:00+00:00,4
strategy3_line_proportional,arrow,2022-09-21 00:00:00+00:00,1
strategy3_line_proportional,arrow,2022-10-03 00:00:00+00:00,1
strategy3_line_proportional,arrow,2022-10-12 00:00:00+00:00,1
strategy3_line_proportional,arrow,2022-10-26 00:00:00+00:00,1
strategy3_line_proportional,arrow,2022-11-09 00:00:00+00:00,1
strategy3_line_proportional,arrow,2022-11-10 00:00:00+00:00,14
strategy3_line_proportional,arrow,2022-11-23 00:00:00+00:00,14
strategy3_line_proportional,arrow,2022-12-28 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-01-12 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-01-25 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-01-30 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-02-17 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-02-21 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-03-14 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-03-28 00:00:00+00:00,6
strategy3_line_proportional,arrow,2023-04-10 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-04-28 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-05-19 00:00:00+00:00,4
strategy3_line_proportional,arrow,2023-05-22 00:00:00+00:00,3
strategy3_line_proportional,arrow,2023-05-30 00:00:00+00:00,3
strategy3_line_proportional,arrow,2023-06-01 00:00:00+00:00,2
strategy3_line_proportional,arrow,2023-06-13 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-06-14 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-06-22 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-07-03 00:00:00+00:00,3
strategy3_line_proportional,arrow,2023-07-19 00:00:00+00:00,4
strategy3_line_proportional,arrow,2023-07-25 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-08-09 00:00:00+00:00,3
strategy3_line_proportional,arrow,2023-08-21 00:00:00+00:00,1
strategy3_line_proportional,arrow,2023-08-22 00:00:00+00:00,3
strategy3_line_proportional,arrow,2023-10-10 00:00:00+00:00,3
strategy3_line_proportional,arrow,2023-10-12 00:00:00+00:00,5
strategy3_line_proportional,arrow,2023-10-26 00:00:00+00:00,4
strategy3_line_proportional,arrow,2023-11-06 00:00:00+00:00,2
strategy3_line_proportional,arrow,2023-11-15 00:00:00+00:00,2
strategy3_line_proportional,arrow,2023-11-22 00:00:00+00:00,2
strategy3_line_proportional,arrow,2023-11-23 00:00:00+00:00,2
strategy3_line_proportional,arrow,2023-12-14 00:00:00+00:00,1
strategy3_line_proportional,arrow,2024-02-20 00:00:00+00:00,2
strategy3_line_proportional,arrow,2024-03-11 00:00:00+00:00,9
strategy3_line_proportional,arrow,2024-03-19 00:00:00+00:00,3
strategy3_line_proportional,arrow,2024-04-23 00:00:00+00:00,1
strategy3_line_proportional,arrow,2024-05-21 00:00:00+00:00,2
strategy3_line_proportional,arrow,2024-05-22 00:00:00+00:00,6
strategy3_line_proportional,arrow,2024-06-10 00:00:00+00:00,6
strategy3_line_proportional,arrow,2024-07-22 00:00:00+00:00,1
strategy3_line_proportional,arrow,2024-08-14 00:00:00+00:00,2
strategy3_line_proportional,arrow,2024-09-03 00:00:00+00:00,2
strategy3_line_proportional,arrow,2024-09-05 00:00:00+00:00,3
strategy3_line_proportional,arrow,2024-09-30 00:00:00+00:00,2
strategy3_line_proportional,arrow,2024-12-05 00:00:00+00:00,25
strategy3_line_proportional,arrow,2025-03-11 00:00:00+00:00,1
strategy3_line_proportional,arrow,2025-04-08 00:00:00+00:00,1
strategy3_line_proportional,arrow,2025-05-21 00:00:00+00:00,3
strategy3_line_proportional,c-blosc2,2020-11-23 00:00:00+00:00,26
strategy3_line_proportional,c-blosc2,2020-11-26 00:00:00+00:00,7
strategy3_line_proportional,c-blosc2,2020-11-27 00:00:00+00:00,519
strategy3_line_proportional,c-blosc2,2020-12-09 00:00:00+00:00,4
strategy3_line_proportional,c-blosc2,2020-12-13 00:00:00+00:00,42
strategy3_line_proportional,c-blosc2,2020-12-21 00:00:00+00:00,19
strategy3_line_proportional,c-blosc2,2020-12-22 00:00:00+00:00,78
strategy3_line_proportional,c-blosc2,2020-12-24 00:00:00+00:00,17
strategy3_line_proportional,c-blosc2,2020-12-27 00:00:00+00:00,505
strategy3_line_proportional,c-blosc2,2020-12-29 00:00:00+00:00,7
strategy3_line_proportional,c-blosc2,2021-01-03 00:00:00+00:00,2
strategy3_line_proportional,c-blosc2,2021-01-04 00:00:00+00:00,7
strategy3_line_proportional,c-blosc2,2021-01-05 00:00:00+00:00,29
strategy3_line_proportional,c-blosc2,2021-01-07 00:00:00+00:00,6
strategy3_line_proportional,c-blosc2,2021-01-08 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-01-09 00:00:00+00:00,11
strategy3_line_proportional,c-blosc2,2021-01-10 00:00:00+00:00,34
strategy3_line_proportional,c-blosc2,2021-01-11 00:00:00+00:00,11
strategy3_line_proportional,c-blosc2,2021-01-12 00:00:00+00:00,12
strategy3_line_proportional,c-blosc2,2021-01-13 00:00:00+00:00,31
strategy3_line_proportional,c-blosc2,2021-01-14 00:00:00+00:00,30
strategy3_line_proportional,c-blosc2,2021-01-19 00:00:00+00:00,28
strategy3_line_proportional,c-blosc2,2021-01-25 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-01-27 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-01-28 00:00:00+00:00,128
strategy3_line_proportional,c-blosc2,2021-01-29 00:00:00+00:00,3
strategy3_line_proportional,c-blosc2,2021-01-31 00:00:00+00:00,5
strategy3_line_proportional,c-blosc2,2021-02-01 00:00:00+00:00,6
strategy3_line_proportional,c-blosc2,2021-02-02 00:00:00+00:00,346
strategy3_line_proportional,c-blosc2,2021-02-04 00:00:00+00:00,29
strategy3_line_proportional,c-blosc2,2021-02-07 00:00:00+00:00,34
strategy3_line_proportional,c-blosc2,2021-02-08 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-02-12 00:00:00+00:00,2
strategy3_line_proportional,c-blosc2,2021-02-19 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-02-27 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-03-09 00:00:00+00:00,83
strategy3_line_proportional,c-blosc2,2021-03-19 00:00:00+00:00,92
strategy3_line_proportional,c-blosc2,2021-04-02 00:00:00+00:00,6
strategy3_line_proportional,c-blosc2,2021-04-14 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-04-22 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-04-29 00:00:00+00:00,7
strategy3_line_proportional,c-blosc2,2021-04-30 00:00:00+00:00,4
strategy3_line_proportional,c-blosc2,2021-05-03 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-05-06 00:00:00+00:00,4
strategy3_line_proportional,c-blosc2,2021-05-16 00:00:00+00:00,23
strategy3_line_proportional,c-blosc2,2021-06-14 00:00:00+00:00,144
strategy3_line_proportional,c-blosc2,2021-06-16 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-06-21 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2021-06-28 00:00:00+00:00,12
strategy3_line_proportional,c-blosc2,2021-08-27 00:00:00+00:00,3
strategy3_line_proportional,c-blosc2,2022-01-21 00:00:00+00:00,97
strategy3_line_proportional,c-blosc2,2022-02-14 00:00:00+00:00,3
strategy3_line_proportional,c-blosc2,2022-03-30 00:00:00+00:00,34
strategy3_line_proportional,c-blosc2,2022-04-05 00:00:00+00:00,172
strategy3_line_proportional,c-blosc2,2022-04-06 00:00:00+00:00,37
strategy3_line_proportional,c-blosc2,2022-04-07 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2022-04-13 00:00:00+00:00,8
strategy3_line_proportional,c-blosc2,2022-07-05 00:00:00+00:00,38
strategy3_line_proportional,c-blosc2,2022-08-18 00:00:00+00:00,150
strategy3_line_proportional,c-blosc2,2022-08-20 00:00:00+00:00,3
strategy3_line_proportional,c-blosc2,2022-09-14 00:00:00+00:00,32
strategy3_line_proportional,c-blosc2,2022-10-16 00:00:00+00:00,40
strategy3_line_proportional,c-blosc2,2022-11-28 00:00:00+00:00,7
strategy3_line_proportional,c-blosc2,2023-01-10 00:00:00+00:00,67
strategy3_line_proportional,c-blosc2,2023-01-11 00:00:00+00:00,78
strategy3_line_proportional,c-blosc2,2023-01-17 00:00:00+00:00,85
strategy3_line_proportional,c-blosc2,2023-01-18 00:00:00+00:00,31
strategy3_line_proportional,c-blosc2,2023-01-19 00:00:00+00:00,24
strategy3_line_proportional,c-blosc2,2023-01-24 00:00:00+00:00,9
strategy3_line_proportional,c-blosc2,2023-01-25 00:00:00+00:00,104
strategy3_line_proportional,c-blosc2,2023-02-10 00:00:00+00:00,4
strategy3_line_proportional,c-blosc2,2023-02-18 00:00:00+00:00,79
strategy3_line_proportional,c-blosc2,2023-03-16 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2023-03-19 00:00:00+00:00,36
strategy3_line_proportional,c-blosc2,2023-03-28 00:00:00+00:00,10
strategy3_line_proportional,c-blosc2,2023-04-10 00:00:00+00:00,6
strategy3_line_proportional,c-blosc2,2023-05-02 00:00:00+00:00,9
strategy3_line_proportional,c-blosc2,2023-05-17 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2023-07-03 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2023-07-04 00:00:00+00:00,1
strategy3_line_proportional,c-blosc2,2023-08-21 00:00:00+00:00,167
strategy3_line_proportional,c-blosc2,2023-08-29 00:00:00+00:00,167
strategy3_line_proportional,c-blosc2,2023-10-16 00:00:00+00:00,12
strategy3_line_proportional,c-blosc2,2023-11-01 00:00:00+00:00,112
strategy3_line_proportional,c-blosc2,2023-12-27 00:00:00+00:00,17
strategy3_line_proportional,c-blosc2,2024-01-24 00:00:00+00:00,35
strategy3_line_proportional,c-blosc2,2024-05-13 00:00:00+00:00,85
strategy3_line_proportional,c-blosc2,2024-05-16 00:00:00+00:00,25
strategy3_line_proportional,c-blosc2,2024-06-11 00:00:00+00:00,76
strategy3_line_proportional,c-blosc2,2024-07-04 00:00:00+00:00,4
strategy3_line_proportional,c-blosc2,2024-07-30 00:00:00+00:00,22
strategy3_line_proportional,c-blosc2,2025-02-22 00:00:00+00:00,52
strategy3_line_proportional,clamav,2020-09-11 00:00:00+00:00,8
strategy3_line_proportional,clamav,2020-10-16 00:00:00+00:00,6
strategy3_line_proportional,clamav,2020-11-16 00:00:00+00:00,15
strategy3_line_proportional,clamav,2020-11-18 00:00:00+00:00,3
strategy3_line_proportional,clamav,2020-12-03 00:00:00+00:00,19
strategy3_line_proportional,clamav,2021-01-12 00:00:00+00:00,4
strategy3_line_proportional,clamav,2021-01-22 00:00:00+00:00,22
strategy3_line_proportional,clamav,2021-01-26 00:00:00+00:00,3
strategy3_line_proportional,clamav,2021-01-28 00:00:00+00:00,183
strategy3_line_proportional,clamav,2021-02-15 00:00:00+00:00,9
strategy3_line_proportional,clamav,2021-02-17 00:00:00+00:00,3
strategy3_line_proportional,clamav,2021-02-25 00:00:00+00:00,1716
strategy3_line_proportional,clamav,2021-03-19 00:00:00+00:00,55
strategy3_line_proportional,clamav,2021-03-20 00:00:00+00:00,20
strategy3_line_proportional,clamav,2021-03-22 00:00:00+00:00,8
strategy3_line_proportional,clamav,2021-03-23 00:00:00+00:00,4
strategy3_line_proportional,clamav,2021-03-31 00:00:00+00:00,7
strategy3_line_proportional,clamav,2021-04-02 00:00:00+00:00,14
strategy3_line_proportional,clamav,2021-04-03 00:00:00+00:00,4
strategy3_line_proportional,clamav,2021-04-05 00:00:00+00:00,66
strategy3_line_proportional,clamav,2021-04-06 00:00:00+00:00,6
strategy3_line_proportional,clamav,2021-04-09 00:00:00+00:00,9
strategy3_line_proportional,clamav,2021-04-10 00:00:00+00:00,10
strategy3_line_proportional,clamav,2021-04-21 00:00:00+00:00,1
strategy3_line_proportional,clamav,2021-04-27 00:00:00+00:00,3
strategy3_line_proportional,clamav,2021-04-30 00:00:00+00:00,4
strategy3_line_proportional,clamav,2021-05-19 00:00:00+00:00,2733
strategy3_line_proportional,clamav,2021-05-27 00:00:00+00:00,4
strategy3_line_proportional,clamav,2021-06-02 00:00:00+00:00,1
strategy3_line_proportional,clamav,2021-06-22 00:00:00+00:00,2
strategy3_line_proportional,clamav,2021-06-23 00:00:00+00:00,2
strategy3_line_proportional,clamav,2021-07-05 00:00:00+00:00,29
strategy3_line_proportional,clamav,2021-07-13 00:00:00+00:00,2
strategy3_line_proportional,clamav,2021-07-15 00:00:00+00:00,1
strategy3_line_proportional,clamav,2021-07-16 00:00:00+00:00,8
strategy3_line_proportional,clamav,2021-07-17 00:00:00+00:00,15
strategy3_line_proportional,clamav,2021-07-20 00:00:00+00:00,84
strategy3_line_proportional,clamav,2021-07-21 00:00:00+00:00,1
strategy3_line_proportional,clamav,2021-07-30 00:00:00+00:00,4
strategy3_line_proportional,clamav,2021-07-31 00:00:00+00:00,8
strategy3_line_proportional,clamav,2021-08-14 00:00:00+00:00,107
strategy3_line_proportional,clamav,2021-08-16 00:00:00+00:00,13
strategy3_line_proportional,clamav,2021-08-17 00:00:00+00:00,23
strategy3_line_proportional,clamav,2021-08-18 00:00:00+00:00,212
strategy3_line_proportional,clamav,2021-08-25 00:00:00+00:00,6
strategy3_line_proportional,clamav,2021-08-26 00:00:00+00:00,3
strategy3_line_proportional,clamav,2021-10-11 00:00:00+00:00,27
strategy3_line_proportional,clamav,2021-10-25 00:00:00+00:00,557
strategy3_line_proportional,clamav,2021-10-29 00:00:00+00:00,23
strategy3_line_proportional,clamav,2021-10-30 00:00:00+00:00,6
strategy3_line_proportional,clamav,2021-10-31 00:00:00+00:00,155
strategy3_line_proportional,clamav,2021-11-15 00:00:00+00:00,93
strategy3_line_proportional,clamav,2021-12-08 00:00:00+00:00,20
strategy3_line_proportional,clamav,2021-12-23 00:00:00+00:00,9
strategy3_line_proportional,clamav,2022-01-09 00:00:00+00:00,110
strategy3_line_proportional,clamav,2022-01-10 00:00:00+00:00,514
strategy3_line_proportional,clamav,2022-01-24 00:00:00+00:00,2
strategy3_line_proportional,clamav,2022-01-27 00:00:00+00:00,34
strategy3_line_proportional,clamav,2022-01-28 00:00:00+00:00,94
strategy3_line_proportional,clamav,2022-02-10 00:00:00+00:00,700
strategy3_line_proportional,clamav,2023-02-03 00:00:00+00:00,16
strategy3_line_proportional,clamav,2023-02-08 00:00:00+00:00,131
strategy3_line_proportional,clamav,2023-02-10 00:00:00+00:00,206
strategy3_line_proportional,clamav,2023-03-30 00:00:00+00:00,303
strategy3_line_proportional,clamav,2023-04-13 00:00:00+00:00,65
strategy3_line_proportional,clamav,2023-04-26 00:00:00+00:00,93
strategy3_line_proportional,clamav,2023-05-17 00:00:00+00:00,12
strategy3_line_proportional,clamav,2023-08-03 00:00:00+00:00,158
strategy3_line_proportional,clamav,2023-08-24 00:00:00+00:00,12
strategy3_line_proportional,clamav,2023-08-25 00:00:00+00:00,178
strategy3_line_proportional,clamav,2023-10-20 00:00:00+00:00,28
strategy3_line_proportional,clamav,2023-11-26 00:00:00+00:00,41
strategy3_line_proportional,clamav,2023-12-11 00:00:00+00:00,135
strategy3_line_proportional,clamav,2024-01-22 00:00:00+00:00,158
strategy3_line_proportional,clamav,2024-02-05 00:00:00+00:00,22
strategy3_line_proportional,clamav,2024-03-14 00:00:00+00:00,52
strategy3_line_proportional,clamav,2024-03-15 00:00:00+00:00,447
strategy3_line_proportional,clamav,2024-04-09 00:00:00+00:00,181
strategy3_line_proportional,clamav,2024-04-12 00:00:00+00:00,7
strategy3_line_proportional,clamav,2024-04-14 00:00:00+00:00,84
strategy3_line_proportional,clamav,2024-05-06 00:00:00+00:00,84
strategy3_line_proportional,clamav,2024-07-22 00:00:00+00:00,27
strategy3_line_proportional,clamav,2024-07-23 00:00:00+00:00,10
strategy3_line_proportional,curl,2019-07-14 00:00:00+00:00,1
strategy3_line_proportional,curl,2019-07-17 00:00:00+00:00,1
strategy3_line_proportional,curl,2019-07-19 00:00:00+00:00,2
strategy3_line_proportional,curl,2019-07-20 00:00:00+00:00,17
strategy3_line_proportional,curl,2019-07-21 00:00:00+00:00,10
strategy3_line_proportional,curl,2019-07-30 00:00:00+00:00,4
strategy3_line_proportional,curl,2019-08-01 00:00:00+00:00,1
strategy3_line_proportional,curl,2019-08-04 00:00:00+00:00,3
strategy3_line_proportional,curl,2019-08-05 00:00:00+00:00,2
